transaction_id,customer_id,product_category,amount,transaction_date,store_location
27911,4350,Books,349.87,2023-07-13 19:40:00,LA
27912,1464,Home,561.67,2023-07-13 19:50:00,NYC
27913,4947,Clothing,757.21,2023-07-13 20:00:00,Chicago
27914,2168,Books,928.72,2023-07-13 20:10:00,Houston
27915,4918,Clothing,20.41,2023-07-13 20:20:00,Chicago
27916,1573,Home,273.66,2023-07-13 20:30:00,LA
27917,4967,Clothing,393.73,2023-07-13 20:40:00,Chicago
27918,1394,Books,87.52,2023-07-13 20:50:00,NYC
27919,257,Electronics,45.15,2023-07-13 21:00:00,Houston
27920,128,Home,993.59,2023-07-13 21:10:00,Houston
27921,1383,Clothing,649.38,2023-07-13 21:20:00,Chicago
27922,3729,Books,275.75,2023-07-13 21:30:00,NYC
27923,4652,Clothing,381.87,2023-07-13 21:40:00,LA
27924,2701,Clothing,710.09,2023-07-13 21:50:00,Houston
27925,3148,Electronics,153.75,2023-07-13 22:00:00,LA
27926,2206,Electronics,430.66,2023-07-13 22:10:00,NYC
27927,4181,Home,864.74,2023-07-13 22:20:00,Chicago
27928,322,Home,278.56,2023-07-13 22:30:00,Houston
27929,2357,Home,181.03,2023-07-13 22:40:00,Chicago
27930,4380,Home,886.12,2023-07-13 22:50:00,LA
27931,3114,Books,950.52,2023-07-13 23:00:00,Chicago
27932,1918,Home,881.47,2023-07-13 23:10:00,Chicago
27933,3957,Home,923.11,2023-07-13 23:20:00,Houston
27934,4710,Clothing,413.59,2023-07-13 23:30:00,Chicago
27935,2697,Clothing,473.66,2023-07-13 23:40:00,Houston
27936,1517,Books,624.43,2023-07-13 23:50:00,LA
27937,3294,Clothing,68.1,2023-07-14 00:00:00,NYC
27938,4325,Clothing,684.97,2023-07-14 00:10:00,Chicago
27939,3046,Books,547.1,2023-07-14 00:20:00,LA
27940,119,Electronics,938.08,2023-07-14 00:30:00,LA
27941,2372,Clothing,548.67,2023-07-14 00:40:00,Chicago
27942,4416,Electronics,991.1,2023-07-14 00:50:00,Chicago
27943,3919,Electronics,969.74,2023-07-14 01:00:00,LA
27944,3261,Electronics,407.51,2023-07-14 01:10:00,Houston
27945,2586,Books,44.11,2023-07-14 01:20:00,Houston
27946,4797,Home,809.51,2023-07-14 01:30:00,NYC
27947,2442,Books,854.07,2023-07-14 01:40:00,LA
27948,2700,Books,557.43,2023-07-14 01:50:00,NYC
27949,1018,Home,735.34,2023-07-14 02:00:00,LA
27950,4502,Electronics,482.31,2023-07-14 02:10:00,LA
27951,3048,Home,636.52,2023-07-14 02:20:00,LA
27952,2069,Electronics,517.04,2023-07-14 02:30:00,LA
27953,3666,Home,485.05,2023-07-14 02:40:00,Houston
27954,4251,Electronics,822.01,2023-07-14 02:50:00,LA
27955,4963,Clothing,187.67,2023-07-14 03:00:00,NYC
27956,4655,Electronics,430.34,2023-07-14 03:10:00,Houston
27957,194,Home,677.5,2023-07-14 03:20:00,Chicago
27958,2447,Clothing,985.75,2023-07-14 03:30:00,NYC
27959,1400,Electronics,576.0,2023-07-14 03:40:00,Chicago
27960,2520,Clothing,554.7,2023-07-14 03:50:00,NYC
27961,3928,Clothing,512.94,2023-07-14 04:00:00,Chicago
27962,3688,Books,61.37,2023-07-14 04:10:00,NYC
27963,4898,Home,654.37,2023-07-14 04:20:00,Chicago
27964,553,Books,964.22,2023-07-14 04:30:00,Chicago
27965,730,Home,725.28,2023-07-14 04:40:00,Houston
27966,2561,Electronics,326.38,2023-07-14 04:50:00,NYC
27967,3998,Books,660.36,2023-07-14 05:00:00,LA
27968,4267,Clothing,508.88,2023-07-14 05:10:00,NYC
27969,4946,Books,669.94,2023-07-14 05:20:00,Chicago
27970,794,Books,997.53,2023-07-14 05:30:00,LA
27971,125,Clothing,613.63,2023-07-14 05:40:00,NYC
27972,175,Home,29.06,2023-07-14 05:50:00,Chicago
27973,2552,Electronics,261.05,2023-07-14 06:00:00,Houston
27974,3849,Electronics,429.18,2023-07-14 06:10:00,NYC
27975,3457,Clothing,79.07,2023-07-14 06:20:00,Houston
27976,2759,Home,468.12,2023-07-14 06:30:00,Chicago
27977,3840,Home,457.4,2023-07-14 06:40:00,NYC
27978,3756,Books,878.37,2023-07-14 06:50:00,Chicago
27979,3643,Electronics,295.73,2023-07-14 07:00:00,Chicago
27980,4202,Home,413.76,2023-07-14 07:10:00,NYC
27981,1971,Clothing,243.73,2023-07-14 07:20:00,Chicago
27982,1661,Electronics,801.69,2023-07-14 07:30:00,NYC
27983,2576,Clothing,793.28,2023-07-14 07:40:00,NYC
27984,38,Home,945.32,2023-07-14 07:50:00,Houston
27985,4491,Books,833.44,2023-07-14 08:00:00,NYC
27986,2525,Electronics,808.51,2023-07-14 08:10:00,Houston
27987,4818,Home,243.73,2023-07-14 08:20:00,LA
27988,3577,Home,686.69,2023-07-14 08:30:00,Chicago
27989,1309,Clothing,51.47,2023-07-14 08:40:00,Chicago
27990,3536,Electronics,31.94,2023-07-14 08:50:00,Houston
27991,4461,Home,310.89,2023-07-14 09:00:00,Chicago
27992,2229,Books,870.53,2023-07-14 09:10:00,LA
27993,4830,Electronics,282.68,2023-07-14 09:20:00,NYC
27994,2924,Clothing,929.7,2023-07-14 09:30:00,Houston
27995,3042,Books,228.31,2023-07-14 09:40:00,LA
27996,2709,Home,56.93,2023-07-14 09:50:00,NYC
27997,4340,Home,597.99,2023-07-14 10:00:00,NYC
27998,4409,Home,819.21,2023-07-14 10:10:00,NYC
27999,4172,Home,574.36,2023-07-14 10:20:00,LA
28000,3953,Clothing,510.22,2023-07-14 10:30:00,LA
28001,2310,Books,444.55,2023-07-14 10:40:00,Houston
28002,231,Electronics,718.81,2023-07-14 10:50:00,LA
28003,2751,Home,966.0,2023-07-14 11:00:00,LA
28004,2694,Books,321.02,2023-07-14 11:10:00,Houston
28005,2805,Books,349.35,2023-07-14 11:20:00,Houston
28006,842,Books,76.23,2023-07-14 11:30:00,Houston
28007,3584,Books,173.58,2023-07-14 11:40:00,Chicago
28008,4612,Clothing,530.8,2023-07-14 11:50:00,LA
28009,2490,Books,322.27,2023-07-14 12:00:00,Houston
28010,4915,Clothing,821.53,2023-07-14 12:10:00,NYC
28011,3535,Clothing,625.94,2023-07-14 12:20:00,Houston
28012,608,Home,733.99,2023-07-14 12:30:00,NYC
28013,4619,Electronics,447.27,2023-07-14 12:40:00,NYC
28014,3961,Electronics,108.61,2023-07-14 12:50:00,Chicago
28015,4258,Books,566.73,2023-07-14 13:00:00,Houston
28016,2032,Books,266.59,2023-07-14 13:10:00,Houston
28017,202,Electronics,527.1,2023-07-14 13:20:00,Houston
28018,1365,Electronics,120.46,2023-07-14 13:30:00,Houston
28019,752,Clothing,781.42,2023-07-14 13:40:00,LA
28020,1206,Books,405.39,2023-07-14 13:50:00,Chicago
28021,1321,Electronics,668.51,2023-07-14 14:00:00,Chicago
28022,3888,Electronics,497.48,2023-07-14 14:10:00,Chicago
28023,1331,Clothing,472.1,2023-07-14 14:20:00,Houston
28024,431,Home,388.07,2023-07-14 14:30:00,NYC
28025,2166,Clothing,487.97,2023-07-14 14:40:00,Chicago
28026,4684,Electronics,616.58,2023-07-14 14:50:00,Chicago
28027,3118,Books,231.87,2023-07-14 15:00:00,Houston
28028,2275,Home,717.31,2023-07-14 15:10:00,Houston
28029,3366,Clothing,490.76,2023-07-14 15:20:00,NYC
28030,1264,Home,620.61,2023-07-14 15:30:00,NYC
28031,2396,Home,477.87,2023-07-14 15:40:00,Houston
28032,4237,Clothing,172.06,2023-07-14 15:50:00,NYC
28033,4300,Books,334.49,2023-07-14 16:00:00,Chicago
28034,3734,Electronics,347.19,2023-07-14 16:10:00,NYC
28035,1666,Electronics,411.13,2023-07-14 16:20:00,LA
28036,861,Books,325.85,2023-07-14 16:30:00,Houston
28037,845,Home,677.98,2023-07-14 16:40:00,Houston
28038,3043,Books,994.27,2023-07-14 16:50:00,Chicago
28039,3341,Home,709.16,2023-07-14 17:00:00,LA
28040,3490,Clothing,959.31,2023-07-14 17:10:00,Houston
28041,1939,Home,740.91,2023-07-14 17:20:00,NYC
28042,137,Electronics,590.77,2023-07-14 17:30:00,Houston
28043,3233,Electronics,708.6,2023-07-14 17:40:00,LA
28044,2221,Home,818.56,2023-07-14 17:50:00,LA
28045,1154,Electronics,835.32,2023-07-14 18:00:00,NYC
28046,4175,Books,136.95,2023-07-14 18:10:00,NYC
28047,979,Home,629.24,2023-07-14 18:20:00,Chicago
28048,569,Books,168.36,2023-07-14 18:30:00,LA
28049,2911,Electronics,732.73,2023-07-14 18:40:00,NYC
28050,2411,Books,15.48,2023-07-14 18:50:00,NYC
28051,3407,Home,644.86,2023-07-14 19:00:00,NYC
28052,134,Books,58.46,2023-07-14 19:10:00,Chicago
28053,2062,Books,902.08,2023-07-14 19:20:00,Chicago
28054,4379,Electronics,746.68,2023-07-14 19:30:00,NYC
28055,2854,Electronics,921.6,2023-07-14 19:40:00,LA
28056,3731,Home,490.2,2023-07-14 19:50:00,Houston
28057,3493,Home,12.78,2023-07-14 20:00:00,NYC
28058,127,Electronics,935.04,2023-07-14 20:10:00,Chicago
28059,1796,Clothing,275.84,2023-07-14 20:20:00,NYC
28060,1850,Electronics,341.2,2023-07-14 20:30:00,LA
28061,4314,Clothing,557.85,2023-07-14 20:40:00,Houston
28062,3977,Books,224.87,2023-07-14 20:50:00,LA
28063,4841,Home,960.25,2023-07-14 21:00:00,Chicago
28064,2728,Books,138.36,2023-07-14 21:10:00,LA
28065,3727,Books,340.69,2023-07-14 21:20:00,NYC
28066,3561,Electronics,962.25,2023-07-14 21:30:00,NYC
28067,260,Home,991.46,2023-07-14 21:40:00,NYC
28068,1242,Clothing,645.14,2023-07-14 21:50:00,NYC
28069,1844,Electronics,786.79,2023-07-14 22:00:00,Houston
28070,1513,Electronics,581.13,2023-07-14 22:10:00,Chicago
28071,4195,Books,469.6,2023-07-14 22:20:00,LA
28072,4278,Clothing,352.1,2023-07-14 22:30:00,LA
28073,2217,Electronics,242.94,2023-07-14 22:40:00,Houston
28074,2281,Home,273.39,2023-07-14 22:50:00,LA
28075,956,Clothing,492.31,2023-07-14 23:00:00,Houston
28076,4568,Electronics,943.85,2023-07-14 23:10:00,NYC
28077,1109,Books,871.32,2023-07-14 23:20:00,NYC
28078,4775,Electronics,334.08,2023-07-14 23:30:00,NYC
28079,1543,Clothing,952.57,2023-07-14 23:40:00,NYC
28080,381,Books,165.99,2023-07-14 23:50:00,NYC
28081,1256,Electronics,547.72,2023-07-15 00:00:00,LA
28082,2299,Clothing,692.58,2023-07-15 00:10:00,LA
28083,2241,Clothing,942.4,2023-07-15 00:20:00,NYC
28084,1659,Books,243.0,2023-07-15 00:30:00,LA
28085,2985,Books,314.91,2023-07-15 00:40:00,Houston
28086,2649,Home,125.81,2023-07-15 00:50:00,Houston
28087,3959,Home,342.86,2023-07-15 01:00:00,NYC
28088,3372,Electronics,839.28,2023-07-15 01:10:00,Houston
28089,3430,Home,421.8,2023-07-15 01:20:00,Houston
28090,1581,Home,988.87,2023-07-15 01:30:00,Houston
28091,4861,Books,402.68,2023-07-15 01:40:00,LA
28092,2933,Electronics,720.55,2023-07-15 01:50:00,Chicago
28093,1587,Clothing,405.72,2023-07-15 02:00:00,LA
28094,2113,Books,245.97,2023-07-15 02:10:00,NYC
28095,3638,Clothing,186.43,2023-07-15 02:20:00,Chicago
28096,4562,Home,181.99,2023-07-15 02:30:00,NYC
28097,4984,Home,649.52,2023-07-15 02:40:00,Houston
28098,2522,Home,82.82,2023-07-15 02:50:00,LA
28099,3752,Clothing,642.02,2023-07-15 03:00:00,Chicago
28100,2703,Electronics,421.29,2023-07-15 03:10:00,Chicago
28101,19,Books,666.41,2023-07-15 03:20:00,NYC
28102,2570,Home,31.96,2023-07-15 03:30:00,LA
28103,784,Home,146.29,2023-07-15 03:40:00,Houston
28104,1707,Electronics,873.78,2023-07-15 03:50:00,LA
28105,415,Books,999.91,2023-07-15 04:00:00,Houston
28106,364,Electronics,843.7,2023-07-15 04:10:00,Houston
28107,2576,Electronics,134.45,2023-07-15 04:20:00,Chicago
28108,1104,Home,209.21,2023-07-15 04:30:00,LA
28109,4892,Home,184.54,2023-07-15 04:40:00,NYC
28110,1172,Electronics,869.09,2023-07-15 04:50:00,Houston
28111,1699,Clothing,828.8,2023-07-15 05:00:00,NYC
28112,443,Home,417.36,2023-07-15 05:10:00,Chicago
28113,3944,Books,132.74,2023-07-15 05:20:00,NYC
28114,4746,Home,889.68,2023-07-15 05:30:00,LA
28115,4605,Clothing,586.24,2023-07-15 05:40:00,Houston
28116,4562,Clothing,977.33,2023-07-15 05:50:00,Chicago
28117,2413,Electronics,289.37,2023-07-15 06:00:00,Houston
28118,2590,Electronics,47.02,2023-07-15 06:10:00,LA
28119,1840,Clothing,982.49,2023-07-15 06:20:00,Houston
28120,1504,Books,359.49,2023-07-15 06:30:00,Houston
28121,723,Electronics,453.72,2023-07-15 06:40:00,NYC
28122,842,Clothing,96.24,2023-07-15 06:50:00,Chicago
28123,2348,Books,597.1,2023-07-15 07:00:00,NYC
28124,2222,Books,267.49,2023-07-15 07:10:00,LA
28125,646,Clothing,684.49,2023-07-15 07:20:00,Chicago
28126,24,Clothing,762.45,2023-07-15 07:30:00,NYC
28127,3273,Books,294.84,2023-07-15 07:40:00,NYC
28128,4827,Books,447.07,2023-07-15 07:50:00,Houston
28129,7,Clothing,351.56,2023-07-15 08:00:00,Chicago
28130,3702,Clothing,979.27,2023-07-15 08:10:00,Houston
28131,3233,Home,849.7,2023-07-15 08:20:00,Chicago
28132,2926,Books,427.13,2023-07-15 08:30:00,Chicago
28133,1272,Electronics,518.56,2023-07-15 08:40:00,Houston
28134,4262,Home,984.18,2023-07-15 08:50:00,LA
28135,4524,Home,279.35,2023-07-15 09:00:00,LA
28136,2193,Books,886.38,2023-07-15 09:10:00,NYC
28137,2557,Books,942.16,2023-07-15 09:20:00,NYC
28138,2955,Home,465.38,2023-07-15 09:30:00,NYC
28139,1600,Books,255.13,2023-07-15 09:40:00,Houston
28140,1667,Books,163.75,2023-07-15 09:50:00,LA
28141,4920,Electronics,82.06,2023-07-15 10:00:00,LA
28142,1062,Clothing,189.85,2023-07-15 10:10:00,Chicago
28143,4662,Home,343.33,2023-07-15 10:20:00,NYC
28144,3802,Books,775.75,2023-07-15 10:30:00,LA
28145,1164,Clothing,394.48,2023-07-15 10:40:00,LA
28146,3880,Clothing,369.69,2023-07-15 10:50:00,LA
28147,1282,Clothing,846.01,2023-07-15 11:00:00,NYC
28148,2665,Books,598.58,2023-07-15 11:10:00,Houston
28149,2896,Home,465.54,2023-07-15 11:20:00,Houston
28150,1209,Home,633.24,2023-07-15 11:30:00,LA
28151,303,Books,564.66,2023-07-15 11:40:00,Houston
28152,756,Books,449.97,2023-07-15 11:50:00,NYC
28153,4260,Home,405.63,2023-07-15 12:00:00,LA
28154,1227,Home,886.13,2023-07-15 12:10:00,NYC
28155,1234,Home,192.54,2023-07-15 12:20:00,Chicago
28156,3518,Electronics,166.2,2023-07-15 12:30:00,LA
28157,898,Clothing,802.74,2023-07-15 12:40:00,NYC
28158,4879,Electronics,129.38,2023-07-15 12:50:00,LA
28159,3311,Electronics,970.11,2023-07-15 13:00:00,Houston
28160,4823,Books,286.19,2023-07-15 13:10:00,NYC
28161,3363,Clothing,854.74,2023-07-15 13:20:00,Houston
28162,2420,Clothing,650.68,2023-07-15 13:30:00,Houston
28163,2910,Home,811.04,2023-07-15 13:40:00,NYC
28164,1455,Books,405.73,2023-07-15 13:50:00,NYC
28165,2328,Books,211.13,2023-07-15 14:00:00,NYC
28166,2364,Home,948.64,2023-07-15 14:10:00,Houston
28167,2013,Home,788.96,2023-07-15 14:20:00,Chicago
28168,1101,Electronics,158.55,2023-07-15 14:30:00,LA
28169,816,Home,448.23,2023-07-15 14:40:00,LA
28170,4247,Home,337.11,2023-07-15 14:50:00,NYC
28171,1321,Books,163.1,2023-07-15 15:00:00,Chicago
28172,4765,Electronics,596.51,2023-07-15 15:10:00,NYC
28173,4503,Clothing,742.44,2023-07-15 15:20:00,NYC
28174,2335,Electronics,241.24,2023-07-15 15:30:00,NYC
28175,4588,Books,554.36,2023-07-15 15:40:00,NYC
28176,1033,Clothing,208.83,2023-07-15 15:50:00,LA
28177,1156,Electronics,664.38,2023-07-15 16:00:00,LA
28178,1101,Home,701.96,2023-07-15 16:10:00,NYC
28179,2786,Electronics,507.45,2023-07-15 16:20:00,Chicago
28180,997,Clothing,667.98,2023-07-15 16:30:00,LA
28181,1436,Electronics,701.83,2023-07-15 16:40:00,Houston
28182,2546,Electronics,913.18,2023-07-15 16:50:00,NYC
28183,3701,Electronics,836.6,2023-07-15 17:00:00,LA
28184,4985,Home,823.89,2023-07-15 17:10:00,Chicago
28185,354,Books,31.51,2023-07-15 17:20:00,LA
28186,2319,Books,270.19,2023-07-15 17:30:00,Chicago
28187,4528,Books,201.2,2023-07-15 17:40:00,NYC
28188,739,Electronics,993.9,2023-07-15 17:50:00,NYC
28189,2520,Clothing,568.28,2023-07-15 18:00:00,LA
28190,4604,Electronics,182.36,2023-07-15 18:10:00,NYC
28191,55,Electronics,574.75,2023-07-15 18:20:00,LA
28192,2085,Books,697.26,2023-07-15 18:30:00,NYC
28193,900,Books,825.07,2023-07-15 18:40:00,Houston
28194,2103,Home,286.15,2023-07-15 18:50:00,LA
28195,524,Electronics,562.2,2023-07-15 19:00:00,Houston
28196,463,Home,308.8,2023-07-15 19:10:00,Houston
28197,4793,Home,455.66,2023-07-15 19:20:00,Houston
28198,1502,Home,413.0,2023-07-15 19:30:00,NYC
28199,3877,Books,221.83,2023-07-15 19:40:00,LA
28200,716,Home,300.34,2023-07-15 19:50:00,Chicago
28201,3298,Electronics,264.46,2023-07-15 20:00:00,Houston
28202,2780,Home,813.36,2023-07-15 20:10:00,Chicago
28203,3612,Books,154.03,2023-07-15 20:20:00,LA
28204,989,Electronics,972.3,2023-07-15 20:30:00,Houston
28205,1829,Electronics,407.78,2023-07-15 20:40:00,Houston
28206,212,Clothing,233.42,2023-07-15 20:50:00,Chicago
28207,3147,Books,765.07,2023-07-15 21:00:00,Houston
28208,754,Clothing,101.14,2023-07-15 21:10:00,Chicago
28209,3751,Books,817.13,2023-07-15 21:20:00,Houston
28210,3690,Books,317.69,2023-07-15 21:30:00,NYC
28211,3223,Books,180.07,2023-07-15 21:40:00,Chicago
28212,436,Clothing,846.35,2023-07-15 21:50:00,Chicago
28213,1902,Home,599.37,2023-07-15 22:00:00,NYC
28214,4180,Books,543.11,2023-07-15 22:10:00,Houston
28215,1236,Electronics,305.81,2023-07-15 22:20:00,NYC
28216,779,Electronics,505.6,2023-07-15 22:30:00,LA
28217,4930,Books,783.24,2023-07-15 22:40:00,Chicago
28218,3853,Books,482.3,2023-07-15 22:50:00,Houston
28219,1961,Books,634.61,2023-07-15 23:00:00,LA
28220,4273,Home,48.45,2023-07-15 23:10:00,Houston
28221,1807,Books,597.01,2023-07-15 23:20:00,NYC
28222,3231,Home,238.56,2023-07-15 23:30:00,Houston
28223,1725,Home,737.9,2023-07-15 23:40:00,Houston
28224,186,Books,320.43,2023-07-15 23:50:00,LA
28225,1495,Books,301.31,2023-07-16 00:00:00,NYC
28226,1980,Home,420.43,2023-07-16 00:10:00,NYC
28227,4054,Clothing,126.51,2023-07-16 00:20:00,Houston
28228,246,Home,756.03,2023-07-16 00:30:00,LA
28229,4048,Electronics,631.8,2023-07-16 00:40:00,NYC
28230,384,Books,287.83,2023-07-16 00:50:00,LA
28231,285,Clothing,774.73,2023-07-16 01:00:00,Chicago
28232,3995,Clothing,961.9,2023-07-16 01:10:00,LA
28233,300,Books,858.5,2023-07-16 01:20:00,Chicago
28234,901,Clothing,420.11,2023-07-16 01:30:00,Chicago
28235,1460,Electronics,301.49,2023-07-16 01:40:00,Houston
28236,2922,Books,18.04,2023-07-16 01:50:00,NYC
28237,2534,Home,266.2,2023-07-16 02:00:00,LA
28238,806,Books,124.68,2023-07-16 02:10:00,LA
28239,2229,Electronics,829.84,2023-07-16 02:20:00,NYC
28240,1922,Clothing,779.65,2023-07-16 02:30:00,Chicago
28241,4973,Books,476.03,2023-07-16 02:40:00,Chicago
28242,4790,Electronics,125.87,2023-07-16 02:50:00,Chicago
28243,2388,Home,524.36,2023-07-16 03:00:00,NYC
28244,2539,Electronics,535.22,2023-07-16 03:10:00,Chicago
28245,1997,Books,634.86,2023-07-16 03:20:00,Houston
28246,4826,Electronics,530.46,2023-07-16 03:30:00,Houston
28247,2504,Home,108.55,2023-07-16 03:40:00,Houston
28248,105,Books,642.63,2023-07-16 03:50:00,LA
28249,439,Clothing,990.64,2023-07-16 04:00:00,LA
28250,1522,Books,637.14,2023-07-16 04:10:00,Chicago
28251,1352,Home,369.28,2023-07-16 04:20:00,Houston
28252,2699,Home,625.62,2023-07-16 04:30:00,Houston
28253,3613,Books,563.21,2023-07-16 04:40:00,LA
28254,509,Home,104.06,2023-07-16 04:50:00,NYC
28255,4347,Electronics,637.79,2023-07-16 05:00:00,Houston
28256,4975,Electronics,656.39,2023-07-16 05:10:00,Chicago
28257,1275,Clothing,356.41,2023-07-16 05:20:00,LA
28258,2823,Books,307.83,2023-07-16 05:30:00,LA
28259,64,Clothing,502.3,2023-07-16 05:40:00,Houston
28260,3922,Electronics,153.43,2023-07-16 05:50:00,NYC
28261,4416,Clothing,101.02,2023-07-16 06:00:00,NYC
28262,860,Home,757.25,2023-07-16 06:10:00,NYC
28263,2828,Books,191.07,2023-07-16 06:20:00,Houston
28264,1548,Books,255.95,2023-07-16 06:30:00,Houston
28265,2077,Books,387.34,2023-07-16 06:40:00,LA
28266,437,Electronics,721.73,2023-07-16 06:50:00,Chicago
28267,3658,Home,570.85,2023-07-16 07:00:00,Chicago
28268,763,Electronics,463.01,2023-07-16 07:10:00,LA
28269,736,Home,984.36,2023-07-16 07:20:00,Chicago
28270,3665,Home,476.21,2023-07-16 07:30:00,LA
28271,4095,Books,591.22,2023-07-16 07:40:00,Chicago
28272,4729,Electronics,91.86,2023-07-16 07:50:00,LA
28273,1579,Clothing,279.09,2023-07-16 08:00:00,Houston
28274,3730,Clothing,299.93,2023-07-16 08:10:00,Houston
28275,1077,Books,231.24,2023-07-16 08:20:00,LA
28276,2281,Electronics,303.35,2023-07-16 08:30:00,Houston
28277,1831,Home,488.81,2023-07-16 08:40:00,LA
28278,1899,Books,857.72,2023-07-16 08:50:00,LA
28279,4296,Clothing,648.33,2023-07-16 09:00:00,LA
28280,674,Clothing,800.08,2023-07-16 09:10:00,Houston
28281,549,Home,492.95,2023-07-16 09:20:00,Houston
28282,937,Electronics,572.26,2023-07-16 09:30:00,NYC
28283,4145,Clothing,78.57,2023-07-16 09:40:00,Chicago
28284,896,Electronics,150.02,2023-07-16 09:50:00,NYC
28285,2570,Electronics,832.86,2023-07-16 10:00:00,Chicago
28286,2088,Clothing,992.86,2023-07-16 10:10:00,LA
28287,914,Clothing,785.02,2023-07-16 10:20:00,LA
28288,1177,Books,204.79,2023-07-16 10:30:00,Chicago
28289,4772,Electronics,34.27,2023-07-16 10:40:00,Chicago
28290,4866,Books,49.1,2023-07-16 10:50:00,Chicago
28291,4307,Electronics,275.67,2023-07-16 11:00:00,Chicago
28292,3274,Clothing,882.14,2023-07-16 11:10:00,Houston
28293,4243,Electronics,221.11,2023-07-16 11:20:00,LA
28294,1523,Books,646.27,2023-07-16 11:30:00,Houston
28295,2803,Electronics,146.94,2023-07-16 11:40:00,LA
28296,3123,Clothing,709.47,2023-07-16 11:50:00,LA
28297,4591,Books,155.61,2023-07-16 12:00:00,LA
28298,2457,Electronics,390.61,2023-07-16 12:10:00,Houston
28299,1650,Electronics,214.0,2023-07-16 12:20:00,NYC
28300,2321,Electronics,283.89,2023-07-16 12:30:00,LA
28301,2506,Electronics,712.79,2023-07-16 12:40:00,Chicago
28302,1144,Home,566.03,2023-07-16 12:50:00,Houston
28303,3773,Electronics,109.79,2023-07-16 13:00:00,NYC
28304,46,Clothing,836.12,2023-07-16 13:10:00,Chicago
28305,3315,Clothing,607.49,2023-07-16 13:20:00,Houston
28306,4407,Books,289.52,2023-07-16 13:30:00,NYC
28307,2610,Electronics,405.05,2023-07-16 13:40:00,NYC
28308,4427,Home,883.19,2023-07-16 13:50:00,Chicago
28309,4107,Home,332.35,2023-07-16 14:00:00,NYC
28310,3120,Clothing,286.66,2023-07-16 14:10:00,LA
28311,1401,Home,218.46,2023-07-16 14:20:00,NYC
28312,1592,Clothing,790.08,2023-07-16 14:30:00,LA
28313,8,Electronics,262.73,2023-07-16 14:40:00,NYC
28314,984,Books,479.45,2023-07-16 14:50:00,Chicago
28315,3598,Electronics,19.9,2023-07-16 15:00:00,NYC
28316,1751,Home,959.51,2023-07-16 15:10:00,NYC
28317,3512,Books,834.87,2023-07-16 15:20:00,NYC
28318,3829,Books,656.23,2023-07-16 15:30:00,NYC
28319,566,Clothing,313.89,2023-07-16 15:40:00,Houston
28320,2321,Books,195.71,2023-07-16 15:50:00,NYC
28321,901,Clothing,443.65,2023-07-16 16:00:00,NYC
28322,2179,Home,231.41,2023-07-16 16:10:00,Chicago
28323,3593,Clothing,937.63,2023-07-16 16:20:00,LA
28324,2772,Electronics,736.19,2023-07-16 16:30:00,Chicago
28325,114,Home,692.65,2023-07-16 16:40:00,Chicago
28326,532,Electronics,681.94,2023-07-16 16:50:00,LA
28327,1523,Home,767.52,2023-07-16 17:00:00,Chicago
28328,3411,Books,53.24,2023-07-16 17:10:00,LA
28329,1045,Home,265.73,2023-07-16 17:20:00,NYC
28330,33,Electronics,579.86,2023-07-16 17:30:00,NYC
28331,133,Home,226.22,2023-07-16 17:40:00,LA
28332,2968,Electronics,603.89,2023-07-16 17:50:00,LA
28333,1727,Books,958.99,2023-07-16 18:00:00,NYC
28334,26,Electronics,338.87,2023-07-16 18:10:00,LA
28335,2649,Clothing,759.8,2023-07-16 18:20:00,Chicago
28336,4641,Home,439.15,2023-07-16 18:30:00,LA
28337,1262,Electronics,719.62,2023-07-16 18:40:00,Chicago
28338,2066,Electronics,72.73,2023-07-16 18:50:00,Chicago
28339,3346,Electronics,371.0,2023-07-16 19:00:00,NYC
28340,934,Clothing,728.38,2023-07-16 19:10:00,NYC
28341,1051,Books,847.52,2023-07-16 19:20:00,Chicago
28342,817,Clothing,422.57,2023-07-16 19:30:00,NYC
28343,4204,Books,555.64,2023-07-16 19:40:00,NYC
28344,738,Clothing,966.32,2023-07-16 19:50:00,Chicago
28345,2915,Electronics,460.41,2023-07-16 20:00:00,Chicago
28346,3603,Clothing,243.42,2023-07-16 20:10:00,LA
28347,793,Home,30.44,2023-07-16 20:20:00,NYC
28348,3176,Books,922.66,2023-07-16 20:30:00,Chicago
28349,1356,Electronics,63.8,2023-07-16 20:40:00,LA
28350,1386,Books,246.26,2023-07-16 20:50:00,NYC
28351,3993,Electronics,858.01,2023-07-16 21:00:00,NYC
28352,4385,Electronics,939.93,2023-07-16 21:10:00,NYC
28353,1061,Home,668.87,2023-07-16 21:20:00,NYC
28354,1372,Clothing,266.11,2023-07-16 21:30:00,Chicago
28355,4139,Home,275.49,2023-07-16 21:40:00,LA
28356,1150,Books,510.37,2023-07-16 21:50:00,Houston
28357,3203,Clothing,934.79,2023-07-16 22:00:00,Houston
28358,3354,Books,947.35,2023-07-16 22:10:00,LA
28359,2943,Clothing,436.29,2023-07-16 22:20:00,Chicago
28360,4629,Home,327.94,2023-07-16 22:30:00,Chicago
28361,3449,Electronics,393.17,2023-07-16 22:40:00,Houston
28362,3048,Books,241.26,2023-07-16 22:50:00,NYC
28363,2711,Books,180.34,2023-07-16 23:00:00,LA
28364,1501,Home,687.05,2023-07-16 23:10:00,Chicago
